Date,PX_LAST
2005-04-29 00:00:00,2680
2005-03-31 00:00:00,5400
2005-02-28 00:00:00,2400
2005-01-31 00:00:00,-300
2004-12-31 00:00:00,-3300
2004-11-30 00:00:00,900
2004-10-29 00:00:00,6300
2004-09-30 00:00:00,3400
2004-08-31 00:00:00,-4200
2004-07-30 00:00:00,-1900
2004-06-30 00:00:00,-500
2004-05-31 00:00:00,2800
2004-04-30 00:00:00,100
2004-03-31 00:00:00,5700
2004-02-27 00:00:00,2000
2004-01-30 00:00:00,7900
2003-12-31 00:00:00,-3800
2003-11-28 00:00:00,-4800
2003-10-31 00:00:00,100
2003-09-30 00:00:00,-47
2003-08-29 00:00:00,1800
2003-07-31 00:00:00,1000
2003-06-30 00:00:00,-2100
2003-05-30 00:00:00,2800
2003-04-30 00:00:00,1800
2003-03-31 00:00:00,6800
2003-02-28 00:00:00,1700
2003-01-31 00:00:00,1000
2002-12-31 00:00:00,-9100
2002-11-29 00:00:00,3100
2002-10-31 00:00:00,900
2002-09-30 00:00:00,-10000
2002-08-30 00:00:00,-4600
2002-07-31 00:00:00,-2000
2002-06-28 00:00:00,1600
2002-05-31 00:00:00,6000
2002-04-30 00:00:00,4600
2002-03-29 00:00:00,6100
2002-02-28 00:00:00,-2500
2002-01-31 00:00:00,2100
2001-12-31 00:00:00,-2200
2001-11-30 00:00:00,4200
2001-10-31 00:00:00,2500
2001-09-28 00:00:00,1600
2001-08-31 00:00:00,-2000
2001-07-31 00:00:00,-1100
2001-06-29 00:00:00,-4800
2001-05-31 00:00:00,-1800
2001-04-30 00:00:00,6300
2001-03-30 00:00:00,1700
2001-02-28 00:00:00,2900
2001-01-31 00:00:00,-3570
2000-12-29 00:00:00,-1837
2000-11-30 00:00:00,-78
2000-10-31 00:00:00,-1489
2000-09-29 00:00:00,1092
2000-08-31 00:00:00,2047
2000-07-31 00:00:00,-10553
2000-06-30 00:00:00,-1794
2000-05-31 00:00:00,-4601
2000-04-28 00:00:00,-3264
2000-03-31 00:00:00,1502
2000-02-29 00:00:00,329
2000-01-31 00:00:00,-8418
1999-12-31 00:00:00,-1719
1999-11-30 00:00:00,-4354
1999-10-29 00:00:00,3721
1999-09-30 00:00:00,-4257
1999-08-31 00:00:00,562
1999-07-30 00:00:00,-3400
1999-06-30 00:00:00,-1724
1999-05-31 00:00:00,-1047
1999-04-30 00:00:00,-2141
1999-03-31 00:00:00,3803
1999-02-26 00:00:00,-3157
1999-01-29 00:00:00,2582
1998-12-31 00:00:00,-2658
1998-11-30 00:00:00,-5568
1998-10-30 00:00:00,3775
1998-09-30 00:00:00,3097
1998-08-31 00:00:00,-318
1998-07-31 00:00:00,683
1998-06-30 00:00:00,1661
1998-05-29 00:00:00,-4288
1998-04-30 00:00:00,303
1998-03-31 00:00:00,1594
1998-02-27 00:00:00,-1599
1998-01-30 00:00:00,-622
1997-12-31 00:00:00,-3252
1997-11-28 00:00:00,2820
1997-10-31 00:00:00,6019
1997-09-30 00:00:00,1318
1997-08-29 00:00:00,-1602
1997-07-31 00:00:00,-9890
1997-06-30 00:00:00,-5727
1997-05-30 00:00:00,4202
1997-04-30 00:00:00,2826
1997-03-31 00:00:00,6346
1997-02-28 00:00:00,-5423
1997-01-31 00:00:00,6035
